Word,IPA,FREQcount,Zipf,CELEX,Equal # of Syllables
filmbedrijf,fɪlm - bɛ - drɛ - ɪf,1,1.656532322530736,fIlm - b@ - drKf,False
fijnstampen,fɛ - ɪn - stɑm - pən,1,1.656532322530736,fKn - stAm - p@,False
fijnkorrelig,fɛ - ɪŋ - kɔɾ - reː - ləx,1,1.656532322530736,fKN - kO - r@ - l@x,False
feitenkennis,fɛ - ɪ - təŋ - kən - nɪs,1,1.656532322530736,fK - t@ - kE - n@s,False
feilen,fɛ - ɪ - lən,1,1.656532322530736,fK - l@,False
feilbaarheid,fɛ - ɪl - baː - rhɛɪt,1,1.656532322530736,fKl - bar - hKt,False
feestterrein,feː - stər - rɛ - ɪn,1,1.656532322530736,fes - tE - rKn,False
fantoompijn,fɑn - toːm - pɛ - ɪn,1,1.656532322530736,fAn - tom - pKn,False
familiariteit,faː - mi - li - aː - ri - tɛ - ɪt,1,1.656532322530736,fa - mi - li - ja - ri - tKt,False
fabrieksterrein,fɑ - brik - stɛr - rɛ - ɪn,1,1.656532322530736,fA - briks - tE - rKn,False
ezeldrijver,eː - zɛl - drɛ - ɪ - vər,1,1.656532322530736,e - z@l - drK - v@r,False
extremiteit,ɛk - strə - mi - tɛ - ɪt,1,1.656532322530736,Ek - stre - mi - tKt,False
executieterrein,ɛk - sə - ky - ti - tɛr - rɛ - ɪn,1,1.656532322530736,Ek - s@ - ky - tsi - tE - rKn,False
examentijd,ɛk - saː - mɛn - tɛ - ɪt,1,1.656532322530736,Ek - sa - m@n - tKt,False
examencijfer,ɛk - saː - mɛn - sɛ - ɪ - fər,1,1.656532322530736,Ek - sa - m@n - sK - f@r,False
eventualiteit,eː - vən - ty - aː - li - tɛ - ɪt,1,1.656532322530736,e - v@n - ty - wa - li - tKt,False
erfvijand,ɛrf - vɛ - ɪ - ɑnt,1,1.656532322530736,Er - fK - jAnt,False
erfelijkheidsleer,ɛr - feː - lɛ - ɪkh - ɛ - ɪd - slɪr,1,1.656532322530736,Er - f@ - l@k - hKts - ler,False
equipe,eːk - vi - pə,1,1.656532322530736,e - kip,False
entreeprijs,ɛn - treː - prɛ - ɪs,1,1.656532322530736,En - tre - prKs,False
enormiteit,eː - nɔr - mi - tɛ - ɪt,1,1.656532322530736,e - nOr - mi - tKt,False
empirestijl,ɛm - pi - rɛ - stɛ - ɪl,1,1.656532322530736,Em - pi - r@ - stKl,False
ellepijp,ɛ - lə - pɛ - ɪp,1,1.656532322530736,E - l@ - pKp,False
elektriciteitsvoorziening,eː - lɛk - tri - si - tɛ - ɪt - sfɔːr - zi - nɪŋ,1,1.656532322530736,e - lEk - tri - si - tKts - for - zi - nIN,False
elektriciteitsleer,eː - lɛk - tri - si - tɛ - ɪt - slɪr,1,1.656532322530736,e - lEk - tri - si - tKts - ler,False
eiwitgehalte,ɛ - ɪ - ʋɪt - ɣeːh - ɑl - tə,1,1.656532322530736,K - wIt - x@ - hAl - t@,False
eiwitbron,ɛ - ɪ - ʋɪt - brɔn,1,1.656532322530736,K - wId - brOn,False
eitand,ɛ - ɪ - tɑnt,1,1.656532322530736,K - tAnt,False
eindvonnis,ɛ - ɪnd - vɔn - nɪs,1,1.656532322530736,Knt - fO - n@s,False
eindverslag,ɛ - ɪnd - vər - slɑx,1,1.656532322530736,Knt - f@r - slAx,False
eindprodukt,ɛ - ɪnd - proː - dɵkt,1,1.656532322530736,Knt - pro - d}kt,False
eindexamenkandidaat,ɛ - ɪn - dɛk - saː - məŋ - kɑn - di - daːt,1,1.656532322530736,Knd - Ek - sa - m@N - kAn - di - dat,False
eindbeslissing,ɛ - ɪnd - bɛ - slɪ - sɪŋ,1,1.656532322530736,Knd - b@ - slI - sIN,False
eikenbos,ɛ - ɪ - kən - bɔs,1,1.656532322530736,K - k@ - bOs,False
eigengereid,ɛ - ɪ - ɣəŋ - ɪː - rɛ - ɪt,1,1.656532322530736,K - G@ - G@ - rKt,False
eigengerechtigheid,ɛ - ɪ - ɣəŋ - ɪː - rɛx - təx - hɛɪt,1,1.656532322530736,K - G@ - G@ - rEx - t@x - hKt,False
eigengebakken,ɛ - ɪ - ɣəŋ - eː - bɑ - kən,1,1.656532322530736,K - G@ - G@ - bA - k@,False
eigendomsoverdracht,ɛ - ɪ - ɣən - dɔm - soː - vɛr - drɑxt,1,1.656532322530736,K - G@ - dOms - o - v@r - drAxt,False
eierschelp,ɛ - ɪ - ər - sxɛlp,1,1.656532322530736,K - j@r - sxElp,False
eierkoek,ɛ - ɪ - ər - kuk,1,1.656532322530736,K - j@r - kuk,False
eierdopje,ɛ - ɪ - ər - dɔp - jə,1,1.656532322530736,K - j@r - dOp - j@,False
eierboer,ɛ - ɪ - ər - bur,1,1.656532322530736,K - j@r - bur,False
eidooier,ɛ - ɪ - doː - jər,1,1.656532322530736,K - do - j@r,False
eidetisch,ɛ - ɪ - deː - tis,1,1.656532322530736,K - de - tis,False
eidereend,ɛ - ɪ - dɪː - reːnt,1,1.656532322530736,K - d@r - ent,False
eerstelijns,ɪːr - stə - lɛ - ɪns,1,1.656532322530736,er - st@ - lKns,False
eendenvijver,eːn - dən - vɛ - ɪ - vər,1,1.656532322530736,en - d@ - vK - v@r,False
echtscheidingsprocedure,ɛxt - sxɛ - ɪ - dɪŋ - sproː - seː - dy - rə,1,1.656532322530736,Ext - sxK - dINs - pro - s@ - dy - r@,False
echopeiling,ɛx - oː - pɛ - ɪ - lɪŋ,1,1.656532322530736,E - xo - pK - lIN,False
dweperij,dʋeː - pə - rɛ - ɪ,1,1.656532322530736,dwe - p@ - rK,False
druppelsgewijs,drɵ - pɛl - sxə - ʋɛ - ɪs,1,1.656532322530736,dr} - p@ls - x@ - wKs,False
drukdoenerij,drɵɡ - du - nə - rɛ - ɪ,1,1.656532322530736,dr}g - du - n@ - rK,False
drooglijn,droː - ɣlɛ - ɪn,1,1.656532322530736,droG - lKn,False
drogerij,droː - ɣə - rɛ - ɪ,1,1.656532322530736,dro - G@ - rK,False
drijfstang,drɛ - ɪf - stɑŋ,1,1.656532322530736,drKf - stAN,False
drijfnet,drɛ - ɪf - nɛt,1,1.656532322530736,drKf - nEt,False
drijfgas,drɛ - ɪf - ɣɑs,1,1.656532322530736,drKf - xAs,False
driestheid,dri - stɛ - ɪt,1,1.656532322530736,drist - hKt,False
draagwijdte,draːɣ - ʋɛ - ɪ - tə,1,1.656532322530736,draG - wK - t@,False
douaneformaliteiten,dʌʊ - aː - neː - fɔr - maː - li - tɛ - ɪ - tən,1,1.656532322530736,du - wa - n@ - fOr - ma - li - tK - t@,False
doorkijk,dɔːr - kɛ - ɪk,1,1.656532322530736,dor - kKk,False
doordrijver,dɔːr - drɛ - ɪ - vər,1,1.656532322530736,dor - drK - v@r,False
doodrijder,doː - drɛ - ɪ - dər,1,1.656532322530736,dod - rK - d@r,False
doodblijven,doːd - blɛ - ɪ - vən,1,1.656532322530736,dod - blK - v@,False
dociliteit,doː - si - li - tɛ - ɪt,1,1.656532322530736,do - si - li - tKt,False
discjockey,dɪsk - jɔ - keː - i,1,1.656532322530736,dizg - djO - ki,False
dijn,dɛ - ɪn,1,1.656532322530736,dKn,False
dijken,dɛ - ɪ - kən,1,1.656532322530736,dK - k@,False
digniteit,dɪɣ - ni - tɛ - ɪt,1,1.656532322530736,dIG - ni - tKt,False
diffusionisme,dɪ - fy - ʒoː - nɪ - smə,1,1.656532322530736,dI - fy - zi - jo - nIs - m@,False
differentiaalvergelijking,dɪ - fɪː - rɛn - ʃaːl - vɛr - ɣə - lɛ - ɪ - kɪŋ,1,1.656532322530736,dI - f@ - rEn - Sal - v@r - G@ - lK - kIN,False
dienstweigering,dinst - ʋɛ - ɪ - ɣɪː - rɪŋ,1,1.656532322530736,dinst - wK - G@ - rIN,False
dienstgeheim,dinst - ɣəh - ɛ - ɪm,1,1.656532322530736,dinst - x@ - hKm,False
dichtheidsgraad,dɪx - tɛ - ɪdsx - raːt,1,1.656532322530736,dIxt - hKts - xrat,False
deugnieterij,døːɣ - ni - tə - rɛ - ɪ,1,1.656532322530736,d|G - ni - t@ - rK,False
delicaatheid,deː - li - kaː - tɛ - ɪt,1,1.656532322530736,de - li - kat - hKt,False
degeneratieverschijnsel,deː - ɣə - nɪː - raː - ti - vər - sxɛ - ɪn - səl,1,1.656532322530736,de - Ge - n@ - ra - tsi - v@r - sxKn - s@l,False
damschijf,dɑm - sxɛ - ɪf,1,1.656532322530736,dAm - sxKf,False
daklei,dɑ - klɛ - ɪ,1,1.656532322530736,dAk - lK,False
dagprijs,dɑx - prɛ - ɪs,1,1.656532322530736,dAx - prKs,False
dagboekschrijver,dɑɣ - buksx - rɛ - ɪ - vər,1,1.656532322530736,dAG - buk - sxrK - v@r,False
crisistijd,kri - zɪ - stɛ - ɪt,1,1.656532322530736,kri - s@s - tKt,False
creditzijde,kreː - dɪt - zɛ - ɪ - də,1,1.656532322530736,kre - dIt - sK - d@,False
convexiteit,kɔn - vɛk - si - tɛ - ɪt,1,1.656532322530736,kOn - vEk - si - tKt,False
consumptiemaatschappij,kɔn - sɵmp - ti - maːt - sxɑ - pɛ - ɪ,1,1.656532322530736,kOn - s}mp - si - mat - sxA - pK,False
consequentheid,kɔn - sək - vɛn - tɛ - ɪt,1,1.656532322530736,kOn - s@ - kwEnt - hKt,False
computerresearch,kɔmp - ju - tər - reː - zə - ɑrx,1,1.656532322530736,kOm - pju - t@ - ri - s}rtS,False
computercriminaliteit,kɔmp - ju - tər - kri - mi - naː - li - tɛ - ɪt,1,1.656532322530736,kOm - pju - t@r - kri - mi - na - li - tKt,False
compote,kɔm - poː - tə,1,1.656532322530736,kOm - pOt,False
compactheid,kɔm - pɑk - tɛ - ɪt,1,1.656532322530736,kOm - pAkt - hKt,False
cokesfabriek,koː - kɛ - sfɑ - brik,1,1.656532322530736,koks - fA - brik,False
coiffeur,koː - ɪ - føːr,1,1.656532322530736,kwA - f|r,False
cockneydialect,kɔk - nə - i - di - aː - lɛkt,1,1.656532322530736,kOk - nI - di - ja - lEkt,False
clearinghouse,kleː - aː - rɪŋh - ʌʊ - zə,1,1.656532322530736,kli - rIN - hMs,False
cijferschrift,sɛ - ɪ - fərsx - rɪft,1,1.656532322530736,sK - f@r - sxrIft,False
chagrijnigheid,ʃɑ - ɣrɛ - ɪ - nəx - hɛɪt,1,1.656532322530736,SA - GrK - n@x - hKt,False
ceremonieus,sɪː - rə - moː - ni - jøːs,1,1.656532322530736,se - r@ - mo - nj|s,False
campanile,kɑm - paː - ni - lə,1,1.656532322530736,kAm - pa - nil,False
cakemeel,kaː - kə - meːl,1,1.656532322530736,kek - mel,False
cacaoboom,kaː - kaː - oː - boːm,1,1.656532322530736,ka - kM - bom,False
brijzelen,brɛ - ɪ - zeː - lən,1,1.656532322530736,brK - z@ - l@,False
bridgespel,brɪd - ɣɛ - spɛl,1,1.656532322530736,brIt - SpEl,False
breipen,brɛ - ɪ - pən,1,1.656532322530736,brK - pEn,False
breipatroon,brɛ - ɪ - pɑ - troːn,1,1.656532322530736,brK - pA - tron,False
breinbreker,brɛ - ɪn - brə - kər,1,1.656532322530736,brKm - bre - k@r,False
breimachine,brɛ - ɪ - maː - ʃi - nə,1,1.656532322530736,brK - mA - Si - n@,False
breakdancing,breː - ɑɡ - dɑn - sɪŋ,1,1.656532322530736,brek - dEn - sIN,False
bovenzijde,boː - vən - zɛ - ɪ - də,1,1.656532322530736,bo - v@ - zK - d@,False
bovenbramzeil,boː - vən - brɑm - zɛ - ɪl,1,1.656532322530736,bo - v@ - brAm - zKl,False
bovenblijven,boː - vən - blɛ - ɪ - vən,1,1.656532322530736,bo - v@ - blK - v@,False
bouwvakarbeider,bʌʊ - vaː - kɑr - bɛ - ɪ - dər,1,1.656532322530736,bMw - vAk - Ar - bK - d@r,False
bourgognewijn,bʌʊr - ɣɔɣ - nə - ʋɛ - ɪn,1,1.656532322530736,bur - GOn - j@ - wKn,False
bouillonblokje,bʌʊ - ɪ - lɔn - blɔk - jə,1,1.656532322530736,bul - jOm - blOk - j@,False
bosrijk,bɔs - rɛ - ɪk,1,1.656532322530736,bOs - rKk,False
borduurzijde,bɔr - dyr - zɛ - ɪ - də,1,1.656532322530736,bOr - dyr - zK - d@,False
bontcape,bɔnt - kaː - pə,1,1.656532322530736,bOnt - kep,False
bommentapijt,bɔ - mən - taː - pɛ - ɪt,1,1.656532322530736,bO - m@ - ta - pKt,False
boeverij,bu - və - rɛ - ɪ,1,1.656532322530736,bu - v@ - rK,False
boedelscheiding,bu - dɛl - sxɛ - ɪ - dɪŋ,1,1.656532322530736,bu - d@l - sxK - dIN,False
bloemenweide,blu - mɛn - ʋɛ - ɪ - də,1,1.656532322530736,blu - m@ - wK - d@,False
blijmoedigheid,blɛ - ɪ - mu - dəx - hɛɪt,1,1.656532322530736,blK - mu - d@x - hKt,False
blijkens,blɛ - ɪ - kəns,1,1.656532322530736,blK - k@ns,False
blauwgrijs,blʌʊ - ɣrɛ - ɪs,1,1.656532322530736,blMw - GrKs,False
bisschopswijn,bɪ - sxɔps - ʋɛ - ɪn,1,1.656532322530736,bI - sxOps - wKn,False
bisschopsmijter,bɪ - sxɔp - smɛ - ɪ - tər,1,1.656532322530736,bI - sxOps - mK - t@r,False
bijzin,bɛ - ɪ - zɪn,1,1.656532322530736,bK - zIn,False
bijvoet,bɛ - ɪ - vut,1,1.656532322530736,bK - vut,False
bijvoeging,bɛ - ɪ - vu - ɣɪŋ,1,1.656532322530736,bK - vu - GIN,False
bijtrekken,bɛ - ɪ - trɛ - kən,1,1.656532322530736,bK - trE - k@,False
bijstandsmoeder,bɛ - ɪ - stɑnd - smu - dər,1,1.656532322530736,bK - stAnts - mu - d@r,False
bijsnijden,bɛ - ɪ - snɛ - ɪ - dən,1,1.656532322530736,bK - snK - d@,False
bijsmeren,bɛ - ɪ - smɪː - rən,1,1.656532322530736,bK - sme - r@,False
bijschilderen,bɛ - ɪ - sxɪl - də - rən,1,1.656532322530736,bK - sxIl - d@ - r@,False
bijpunten,bɛ - ɪ - pɵn - tən,1,1.656532322530736,bK - p}n - t@,False
bijprogramma,bɛ - ɪ - proː - ɣrɑm - ma,1,1.656532322530736,bK - pro - GrA - ma,False
bijlslag,bɛ - ɪl - slɑx,1,1.656532322530736,bKl - slAx,False
bijholteontsteking,bɛ - ɪh - ɔl - tə - ɔnt - stə - kɪŋ,1,1.656532322530736,bK - hOl - te - Ont - ste - kIN,False
bijgelegen,bɛ - ɪ - ɣə - leː - ɣən,1,1.656532322530736,bK - G@ - le - G@,False
bijfiguur,bɛ - ɪ - fi - ɣyr,1,1.656532322530736,bK - fi - Gyr,False
bijenvolk,bɛ - ɪ - ən - vɔlk,1,1.656532322530736,bK - j@ - vOlk,False
bijenstal,bɛ - ɪ - ən - stɑl,1,1.656532322530736,bK - j@ - stAl,False
bijenhoning,bɛ - ɪ - ɛnh - oː - nɪŋ,1,1.656532322530736,bK - j@ - ho - nIN,False
bijeenzitten,bɛ - ɪ - eːn - zɪ - tən,1,1.656532322530736,bK - en - zI - t@,False
bijdetijds,bɛ - ɪ - deː - tɛ - ɪts,1,1.656532322530736,bK - d@ - tKts,False
bijbetekenis,bɛ - ɪ - bə - teː - kə - nɪs,1,1.656532322530736,bK - b@ - te - k@ - nIs,False
bijbetaling,bɛ - ɪ - bə - taː - lɪŋ,1,1.656532322530736,bK - b@ - ta - lIN,False
bijbeltekst,bɛ - ɪ - bəl - tɛkst,1,1.656532322530736,bK - b@l - tEkst,False
bijbellezing,bɛ - ɪ - bɛ - lə - zɪŋ,1,1.656532322530736,bK - b@ - le - zIN,False
bijbelgenootschap,bɛ - ɪ - bɛl - ɣə - noːt - sxɑp,1,1.656532322530736,bK - b@l - G@ - not - sxAp,False
bijbelboek,bɛ - ɪ - bəl - buk,1,1.656532322530736,bK - b@l - buk,False
bijbehorend,bɛ - ɪ - bəh - oː - rənt,1,1.656532322530736,bK - b@ - ho - r@nt,False
bijbal,bɛ - ɪ - bɑl,1,1.656532322530736,bK - bAl,False
bezwijmen,bəz - ʋɛ - ɪ - mən,1,1.656532322530736,b@ - zwK - m@,False
bezettingstijd,bə - zɛ - tɪŋ - stɛ - ɪt,1,1.656532322530736,b@ - zE - tINs - tKt,False
bewustheid,bə - ʋɵ - stɛ - ɪt,1,1.656532322530736,b@ - w}st - hKt,False
bewijsmiddel,bə - ʋɛ - ɪ - smɪ - dɛl,1,1.656532322530736,b@ - wKs - mI - d@l,False
bewijskracht,bə - ʋɛ - ɪ - skrɑxt,1,1.656532322530736,b@ - wKs - krAxt,False
bevrijdingsoorlog,bə - vrɛ - ɪ - dɪŋ - sɔːr - lɔx,1,1.656532322530736,b@ - vrK - dINs - or - lOx,False
bevrijdingsactie,bə - vrɛ - ɪ - dɪŋ - sɑk - si,1,1.656532322530736,b@ - vrK - dINs - Ak - si,False
beuzelarij,bøː - zə - laː - rɛ - ɪ,1,1.656532322530736,b| - z@ - la - rK,False
betalingsbewijs,bə - taː - lɪŋz - bə - ʋɛ - ɪs,1,1.656532322530736,b@ - ta - lINz - b@ - wKs,False
beslistheid,bə - slɪ - stɛ - ɪt,1,1.656532322530736,b@ - slIst - hKt,False
beslissingstijd,bə - slɪ - sɪŋ - stɛ - ɪt,1,1.656532322530736,b@ - slI - sINs - tKt,False
bergingsbedrijf,bər - ɣɪŋz - bɛ - drɛ - ɪf,1,1.656532322530736,bEr - GINz - b@ - drKf,False
benefietwedstrijd,bə - neː - fit - ʋɛt - strɛ - ɪt,1,1.656532322530736,be - n@ - fit - wEt - strKt,False
benedictijner,bə - neː - dɪk - tɛ - ɪ - nər,1,1.656532322530736,be - n@ - dIk - tK - n@r,False
benedictijnenorde,bə - neː - dɪk - tɛ - ɪ - nə - nɔr - də,1,1.656532322530736,be - n@ - dIk - tK - n@ - Or - d@,False
benedictijn,bə - neː - dɪk - tɛ - ɪn,1,1.656532322530736,be - n@ - dIk - tKn,False
belichtingstijd,bə - lɪx - tɪŋ - stɛ - ɪt,1,1.656532322530736,b@ - lIx - tINs - tKt,False
beleidsprogramma,bə - lɛ - ɪd - sproː - ɣrɑm - ma,1,1.656532322530736,b@ - lKts - pro - GrA - ma,False
beleggingsmaatschappij,bə - lɛ - ɣɪŋ - smaːt - sxɑ - pɛ - ɪ,1,1.656532322530736,b@ - lE - GINs - mat - sxA - pK,False
beleefdheidsvorm,bə - leːvdh - ɛ - ɪd - sfɔrm,1,1.656532322530736,b@ - left - hKts - fOrm,False
beleefdheidsfrase,bə - leːvdh - ɛ - ɪds - fraː - sə,1,1.656532322530736,b@ - left - hKts - fra - z@,False
beknoptheid,bək - nɔp - tɛ - ɪt,1,1.656532322530736,b@ - knOpt - hKt,False
beidjes,bə - ɪt - jəs,1,1.656532322530736,bK - tj@s,False
beiderlei,bɛ - ɪ - dər - lɛ - ɪ,1,1.656532322530736,bK - d@r - lK,False
beheerstheid,bəh - ɪːr - stɛ - ɪt,1,1.656532322530736,b@ - herst - hKt,False
beginrijm,bə - ɣɪn - rɛ - ɪm,1,1.656532322530736,b@ - GIn - rKm,False
begeleidend,bə - ɣə - lɛ - ɪ - dənt,1,1.656532322530736,b@ - G@ - lK - d@nt,False
beflijster,bə - flɛ - ɪ - stər,1,1.656532322530736,bEf - lKs - t@r,False
beenderlijm,beːn - dər - lɛ - ɪm,1,1.656532322530736,ben - d@r - lKm,False
bedrijvend,bə - drɛ - ɪ - vənt,1,1.656532322530736,b@ - drK - v@nt,False
bedrijfsverzekering,bə - drɛ - ɪfs - vər - zeː - kə - rɪŋ,1,1.656532322530736,b@ - drKfs - f@r - ze - k@ - rIN,False
bedrijfsvergunning,bə - drɛ - ɪfs - vər - ɣɵ - nɪŋ,1,1.656532322530736,b@ - drKfs - f@r - G} - nIN,False
bedrijfstype,bə - drɛ - ɪf - sti - ɪ - pə,1,1.656532322530736,b@ - drKfs - ti - p@,False
bedrijfstijd,bə - drɛ - ɪf - stɛ - ɪt,1,1.656532322530736,b@ - drKfs - tKt,False
bedrijfsstrategie,bə - drɛ - ɪfs - straː - tə - ɣi,1,1.656532322530736,b@ - drKf - stra - te - Gi,False
bedrijfsraad,bə - drɛ - ɪfs - raːt,1,1.656532322530736,b@ - drKfs - rat,False
bedrijfspensioenfonds,bə - drɛ - ɪf - spɛn - ʃun - fɔnts,1,1.656532322530736,b@ - drKfs - pEn - Sun - fOnts,False
bedrijfsmanager,bə - drɛ - ɪf - smaː - naː - ɣər,1,1.656532322530736,b@ - drKfs - mE - n@ - _@r,False
bedrijfsleer,bə - drɛ - ɪf - slɪːr,1,1.656532322530736,b@ - drKfs - ler,False
bedrijfskantine,bə - drɛ - ɪf - skɑn - ti - nə,1,1.656532322530736,b@ - drKfs - kAn - ti - n@,False
bedrijfsfonds,bə - drɛ - ɪf - sfɔnts,1,1.656532322530736,b@ - drKfs - fOnts,False
bedrijfseconoom,bə - drɛ - ɪf - seː - koː - noːm,1,1.656532322530736,b@ - drKfs - e - ko - nom,False
bedomptheid,bə - dɔmp - tɛ - ɪt,1,1.656532322530736,b@ - dOmpt - hKt,False
bedijken,bə - dɛ - ɪ - kən,1,1.656532322530736,b@ - dK - k@,False
bedgordijn,bəd - ɣɔr - dɛ - ɪn,1,1.656532322530736,bEt - xOr - dKn,False
beddesprei,bɛ - dɛ - sprɛ - ɪ,1,1.656532322530736,bE - d@ - sprK,False
becijfering,bə - sɛ - ɪ - fə - rɪŋ,1,1.656532322530736,b@ - sK - f@ - rIN,False
becijferen,bə - sɛ - ɪ - fə - rən,1,1.656532322530736,b@ - sK - f@ - r@,False
batterijkip,bɑ - tɪː - rɛ - ɪ - kɪp,1,1.656532322530736,bA - t@ - rK - kIp,False
baseballen,baː - zə - bɑ - lən,1,1.656532322530736,bez - bO - l@,False
barzoi,bɑr - zoː - i,1,1.656532322530736,bAr - zOj,False
balein,baː - lɛ - ɪn,1,1.656532322530736,ba - lKn,False
baileybrug,bɑj - lə - ɪ - brɵx,1,1.656532322530736,bej - li - br}x,False
baccalaureus,bɑk - kaː - lʌʊ - røːs,1,1.656532322530736,bA - ka - lM - re - j}s,False
baanwedstrijd,baːn - ʋɛt - strɛ - ɪt,1,1.656532322530736,ban - wEt - strKt,False
azijnzuur,aː - zɛ - ɪn - zyr,1,1.656532322530736,a - zKn - zyr,False
azijnstel,aː - zɛ - ɪn - stɛl,1,1.656532322530736,a - zKn - stEl,False
azijnfles,aː - zɛ - ɪn - flɛs,1,1.656532322530736,a - zKn - flEs,False
azijnachtig,aː - zɛ - ɪ - nɑx - təx,1,1.656532322530736,a - zKn - Ax - t@x,False
avondbijeenkomst,aː - vɔnd - bɛ - ɪ - eːŋ - kɔmst,1,1.656532322530736,a - vOnd - bK - eN - kOmst,False
autoriteitsprobleem,ʌʊ - toː - ri - tɛ - ɪt - sprɔ - bleːm,1,1.656532322530736,M - to - ri - tKts - pro - blem,False
autorijder,ʌʊ - toː - rɛ - ɪ - dər,1,1.656532322530736,M - to - rK - d@r,False
artsenij,ɑrt - sə - nɛ - ɪ,1,1.656532322530736,Art - s@ - nK,False
artisticiteit,ɑr - tɪ - sti - si - tɛ - ɪt,1,1.656532322530736,Ar - tIs - ti - si - tKt,False
arbeidsvoorziening,ɑr - bɛ - ɪd - sfɔːr - zi - nɪŋ,1,1.656532322530736,Ar - bKts - for - zi - nIN,False
arbeidsverhouding,ɑr - bɛ - ɪd - sfɛrh - ʌʊ - dɪŋ,1,1.656532322530736,Ar - bKts - f@r - hM - dIN,False
arbeidsverdeling,ɑr - bɛ - ɪd - sfɛr - də - lɪŋ,1,1.656532322530736,Ar - bKts - f@r - de - lIN,False
arbeidsuur,ɑr - bɛ - ɪd - syr,1,1.656532322530736,Ar - bKts - yr,False
arbeidstijdverkorting,ɑr - bɛ - ɪt - stɛ - ɪd - vər - kɔr - tɪŋ,1,1.656532322530736,Ar - bKts - tKt - f@r - kOr - tIN,False
arbeidstijd,ɑr - bɛ - ɪt - stɛ - ɪt,1,1.656532322530736,Ar - bKts - tKt,False
arbeidsritme,ɑr - bɛ - ɪds - rɪt - mə,1,1.656532322530736,Ar - bKts - rIt - m@,False
arbeidsrelatie,ɑr - bɛ - ɪds - rə - laːt - si,1,1.656532322530736,Ar - bKts - r@ - la - tsi,False
arbeidsprobleem,ɑr - bɛ - ɪd - sprɔ - bleːm,1,1.656532322530736,Ar - bKts - pro - blem,False
arbeidsplicht,ɑr - bɛ - ɪd - splɪxt,1,1.656532322530736,Ar - bKts - plIxt,False
arbeidsmoraal,ɑr - bɛ - ɪd - smoː - raːl,1,1.656532322530736,Ar - bKts - mo - ral,False
arbeidsdienst,ɑr - bɛ - ɪdz - dinst,1,1.656532322530736,Ar - bKdz - dinst,False
arbeidsbemiddeling,ɑr - bɛ - ɪdz - beː - mɪ - deː - lɪŋ,1,1.656532322530736,Ar - bKdz - b@ - mI - d@ - lIN,False
arbeiderswoning,ɑr - bɛ - ɪ - dɛrs - ʋoː - nɪŋ,1,1.656532322530736,Ar - bK - d@rs - wo - nIN,False
arbeidersvrouw,ɑr - bɛ - ɪ - dɛrs - frʌʊ,1,1.656532322530736,Ar - bK - d@rs - frMw,False
arbeidersmilieu,ɑr - bɛ - ɪ - dɛr - smi - li - y,1,1.656532322530736,Ar - bK - d@rs - mi - lj|,False
arbeidersjongen,ɑr - bɛ - ɪ - dɛr - ʃɔŋ - ən,1,1.656532322530736,Ar - bK - d@rs - jO - N@,False
arbeidersgezin,ɑr - bɛ - ɪ - dɛr - sxə - zɪn,1,1.656532322530736,Ar - bK - d@rs - x@ - zIn,False
arbeidersfamilie,ɑr - bɛ - ɪ - dɛr - sfaː - mi - li,1,1.656532322530736,Ar - bK - d@rs - fa - mi - li,False
arbeidersbuurt,ɑr - bɛ - ɪ - dɛrz - byrt,1,1.656532322530736,Ar - bK - d@rz - byrt,False
arbeidersbeweging,ɑr - bɛ - ɪ - dɛrz - bə - ʋeː - ɣɪŋ,1,1.656532322530736,Ar - bK - d@rz - b@ - we - GIN,False
apartheidssysteem,aː - pɑr - tɛ - ɪd - sɪ - steːm,1,1.656532322530736,a - pArt - hKt - sis - tem,False
apartheidsregime,aː - pɑr - tɛ - ɪds - rə - ɣi - mə,1,1.656532322530736,a - pArt - hKts - re - Zim,False
animositeit,aː - ni - moː - zi - tɛ - ɪt,1,1.656532322530736,a - ni - mo - zi - tKt,False
animeermeisje,aː - ni - mɪːr - mɛ - ɪs - jə,1,1.656532322530736,a - ni - mer - mKs - j@,False
anijslikeur,aː - nɛ - ɪ - sli - køːr,1,1.656532322530736,a - nKs - li - k|r,False
angorakonijn,ɑŋ - oː - raː - koː - nɛ - ɪn,1,1.656532322530736,AN - Go - ra - ko - nKn,False
amice,aː - mi - sə,1,1.656532322530736,a - mis,False
allesreiniger,ɑ - ləz - rɛ - ɪ - nə - ɣər,1,1.656532322530736,A - l@s - rK - n@ - G@r,False
alleenheerschappij,ɑ - leːnh - ɪːr - sxɑ - pɛ - ɪ,1,1.656532322530736,A - len - her - sxA - pK,False
alarmsein,aː - lɑrm - sɛ - ɪn,1,1.656532322530736,a - lArm - sKn,False
afvalwedstrijd,ɑf - vɑl - ʋɛt - strɛ - ɪt,1,1.656532322530736,A - fAl - wEt - strKt,False
afsnijding,ɑf - snɛ - ɪ - dɪŋ,1,1.656532322530736,Af - snK - dIN,False
afscheidsvoorstelling,ɑf - sxɛ - ɪd - sfɔːr - stɛ - lɪŋ,1,1.656532322530736,Af - sxKts - for - stE - lIN,False
afscheidsreceptie,ɑf - sxɛ - ɪds - rə - sɛp - si,1,1.656532322530736,Af - sxKts - r@ - sEp - si,False
afscheidsgesprek,ɑf - sxɛ - ɪds - ɣə - sprɛk,1,1.656532322530736,Af - sxKts - x@ - sprEk,False
