Word,IPA,FREQcount,Zipf,CELEX
connaisseur,kɔ - nɑj - søːr,2,1.832623581586417,kO - nE - s|r
conjugaal,kɔɲ - y - ɣaːl,2,1.832623581586417,kOn - jy - Gal
congestie,kɔŋ - ɛ - sti,2,1.832623581586417,kON - GEs - ti
confucianisme,kɔn - fy - ʃaː - nɪ - smə,2,1.832623581586417,kOn - fy - Sa - nIs - m@
conformist,kɔn - fɔr - mɪst,2,1.832623581586417,kOn - fOr - mIst
confectiepak,kɔn - fɛk - ti - pɑk,2,1.832623581586417,kOn - fEk - si - pAk
conductrice,kɔn - dɵk - tri - sə,2,1.832623581586417,kOn - d}k - tri - s@
condoleancebrief,kɔn - doː - leː - ɑn - sɛ - brif,2,1.832623581586417,kOn - do - le - jAn - s@ - brif
concordaat,kɔn - kɔr - daːt,2,1.832623581586417,kON - kOr - dat
concertpodium,kɔn - sɛrt - poː - di - ɵm,2,1.832623581586417,kOn - sErt - po - di - j}m
concertmeester,kɔn - sɛrt - meː - stər,2,1.832623581586417,kOn - sErt - mes - t@r
concentratiestoornis,kɔn - sɛn - traːt - si - stɔːr - nɪs,2,1.832623581586417,kOn - sEn - tra - tsi - stor - nIs
comprimeren,kɔm - pri - mɪː - rən,2,1.832623581586417,kOm - pri - me - r@
compound,kɔm - pʌʊnt,2,1.832623581586417,kOm - pMnt
composiet,kɔm - poː - zit,2,1.832623581586417,kOm - po - zit
complementair,kɔm - plə - mən - tɛr,2,1.832623581586417,kOm - pl@ - mEn - t)r
compleetheid,kɔm - pleː - tɛ - ɪt,2,1.832623581586417,kOm - plet - hKt
compileren,kɔm - pi - lɪː - rən,2,1.832623581586417,kOm - pi - le - r@
competitiewedstrijd,kɔm - pə - ti - ti - ʋɛt - strɛ - ɪt,2,1.832623581586417,kOm - p@ - ti - tsi - wEt - strKt
communique,kɔ - my - nik,2,1.832623581586417,kO - my - ni - ke
communicatieapparatuur,kɔ - my - ni - kaː - ti - ɑ - paː - raː - tyr,2,1.832623581586417,kO - my - ni - ka - tsi - A - pa - ra - tyr
commandobrug,kɔ - mɑn - dɔ - brɵx,2,1.832623581586417,kO - mAn - do - br}x
colportage,kɔl - pɔr - taː - ʒə,2,1.832623581586417,kOl - pOr - ta - Z@
colli,kɔ - li,2,1.832623581586417,kO - li
collegetijd,kɔ - lə - ɣeː - tɛ - ɪt,2,1.832623581586417,kO - le - Z@ - tKt
collector,kɔ - lɛk - tɔr,2,1.832623581586417,kO - lEk - tOr
coiffure,kʋɑ - fy - rə,2,1.832623581586417,kwA - fy - r@
codicil,koː - di - sɪl,2,1.832623581586417,ko - di - sil
codeerder,koː - dɪːr - dər,2,1.832623581586417,ko - der - d@r
clownesk,klɔʋ - nɛsk,2,1.832623581586417,klM - nEsk
closet,kloː - zɛt,2,1.832623581586417,klo - zEt
clone,kloː - nə,2,1.832623581586417,klon
claves,klaː - vəs,2,1.832623581586417,klefs
classicus,klɑ - si - kɵs,2,1.832623581586417,klA - si - k}s
clairvoyance,klɑjr - voː - i - ɑn - sə,2,1.832623581586417,kl)r - vwA - jAn - s@
citruspers,sɪ - trɵ - spərs,2,1.832623581586417,si - tr}s - pErs
citroengras,sɪ - truŋ - rɑs,2,1.832623581586417,si - trun - GrAs
cirkelvormig,sɪr - kɛl - vɔr - məx,2,1.832623581586417,sIr - k@l - vOr - m@x
cirkelredenering,sɪr - kɛl - reː - də - nɪː - rɪŋ,2,1.832623581586417,sIr - k@l - re - d@ - ne - rIN
cirkelomtrek,sɪr - kə - lɔm - trɛk,2,1.832623581586417,sIr - k@l - Om - trEk
circuswagen,sɪr - kɵs - ʋaː - ɣən,2,1.832623581586417,sIr - k}s - wa - G@
circusolifant,sɪr - ky - zoː - li - fɑnt,2,1.832623581586417,sIr - k}s - o - li - fAnt
circulair,sɪr - ky - lɛr,2,1.832623581586417,sIr - ky - l)r
cinemascope,si - nə - mɑ - skoː - pə,2,1.832623581586417,si - n@ - ma - skop
cimbaal,sɪm - baːl,2,1.832623581586417,sIm - bal
cilindrisch,si - lɪn - dris,2,1.832623581586417,si - lIn - dris
cilinderslot,si - lɪn - dɛr - slɔt,2,1.832623581586417,si - lIn - d@r - slOt
chrysanthemum,xri - zɑn - teː - mɵm,2,1.832623581586417,xri - sAn - te - m}m
chromium,xroː - mi - ɵm,2,1.832623581586417,xro - mi - j}m
christenwereld,krɪ - stɛn - ʋɪː - rəlt,2,1.832623581586417,krIs - t@n - we - r@lt
christenvrouw,krɪ - stən - vrʌʊ,2,1.832623581586417,krIs - t@n - vrMw
christenmeisje,krɪ - stən - mɛ - ɪs - jə,2,1.832623581586417,krIs - t@ - mKs - j@
chocoladepasta,ʃoː - koː - laː - də - pɑ - staː,2,1.832623581586417,So - ko - la - d@ - pAs - ta
chitine,ʃi - ti - nə,2,1.832623581586417,xi - ti - n@
chiliastisch,ʃi - li - ɑ - stis,2,1.832623581586417,xi - li - jAs - tis
chanson,ʃɑ̃ - sɔ̃,2,1.832623581586417,SAn - sOn
champagnekurk,ʃɑm - pɑɣ - neː - kɵrk,2,1.832623581586417,SAm - pAn - j@ - k}rk
champagneglas,ʃɑm - pɑɣ - nɛ - ɣlɑs,2,1.832623581586417,SAm - pAn - j@ - GlAs
chambreren,ʃɑm - brɪː - rən,2,1.832623581586417,SAm - bre - r@
centenbak,sɛn - tən - bɑk,2,1.832623581586417,sEn - t@ - bAk
census,sɛn - sɵs,2,1.832623581586417,sEn - z}s
causaal,kʌʊ - zaːl,2,1.832623581586417,kM - sal
catheter,kɑ - tə - tər,2,1.832623581586417,ka - te - t@r
cataloog,kaː - taː - loːx,2,1.832623581586417,kA - ta - lox
catacombe,kaː - taː - kɔm - bə,2,1.832623581586417,kA - ta - kOm - b@
castraat,kaː - straːt,2,1.832623581586417,kAs - trat
cassatie,kɑ - saːt - si,2,1.832623581586417,kA - sa - tsi
cartografisch,kɑr - tɔ - ɣraː - fis,2,1.832623581586417,kAr - to - Gra - fis
carport,kɑr - pɔrt,2,1.832623581586417,kAr - pOrt
cardanas,kɑr - daː - nɑs,2,1.832623581586417,kAr - dan - As
carcinoom,kɑr - si - noːm,2,1.832623581586417,kAr - si - nom
carambole,kaː - rɑm - boː - lə,2,1.832623581586417,ka - rAm - bol
cantharel,kɑn - taː - rɛl,2,1.832623581586417,kAn - ta - rEl
cancellen,kɑn - sɛ - lən,2,1.832623581586417,kAn - s@ - l@
canape,kaː - naː - pə,2,1.832623581586417,kA - na - pe
camion,kaː - mi - ɔn,2,1.832623581586417,ka - mi - jOn
calumet,kaː - ly - mɛt,2,1.832623581586417,ka - ly - mEt
calgon,kɑl - ɣɔn,2,1.832623581586417,kAl - GOn
caleidoscopisch,kaː - lɛ - ɪ - dɔ - skoː - pis,2,1.832623581586417,ka - lK - do - sko - pis
calculatie,kɑl - ky - laːt - si,2,1.832623581586417,kAl - ky - la - tsi
calciumcarbonaat,kɑl - si - ɵm - kɑr - boː - naːt,2,1.832623581586417,kAl - si - j}m - kAr - bo - nat
calcificatie,kɑl - si - fi - kaːt - si,2,1.832623581586417,kAl - si - fi - ka - tsi
caissonziekte,kɑj - sɔn - zik - tə,2,1.832623581586417,k) - sOn - zik - t@
cahier,kaːh - ir,2,1.832623581586417,ka - je
cacaoboon,kaː - kaː - oː - boːn,2,1.832623581586417,ka - kM - bon
buten,by - tən,2,1.832623581586417,by - t@
butagas,by - taː - ɣɑs,2,1.832623581586417,by - ta - GAs
busbaan,bɵz - baːn,2,1.832623581586417,b}z - ban
burgervrouw,bɵr - ɣər - vrʌʊ,2,1.832623581586417,b}r - G@r - vrMw
burgermaatschappij,bɵr - ɣər - maːt - sxɑ - pɛ - ɪ,2,1.832623581586417,b}r - G@r - mat - sxA - pK
bureauredacteur,by - roː - rə - dɑk - tøːr,2,1.832623581586417,by - ro - re - dAk - t|r
bully,bɵ - li,2,1.832623581586417,b} - li
buitmaken,bœyt - maː - kən,2,1.832623581586417,bLt - ma - k@
buitenzijde,bœy - tən - zɛ - ɪ - də,2,1.832623581586417,bL - t@ - zK - d@
buitenwaarts,bœy - tən - ʋaːrts,2,1.832623581586417,bL - t@ - warts
buitenschools,bœy - tən - sxoːls,2,1.832623581586417,bL - t@ - sxols
buitenman,bœy - tən - mɑn,2,1.832623581586417,bL - t@ - mAn
buitenlaten,bœy - tən - laː - tən,2,1.832623581586417,bL - t@ - la - t@
buitenissigheid,bœy - tə - nɪ - səxh - ɛ - ɪt,2,1.832623581586417,bL - t@ - nI - s@x - hKt
buitenhoek,bœy - tənh - uk,2,1.832623581586417,bL - t@ - huk
buitengebeuren,bœy - tən - ɣə - bøː - rən,2,1.832623581586417,bL - t@ - G@ - b| - r@
buitenbuurt,bœy - tən - byrt,2,1.832623581586417,bL - t@ - byrt
buitenbaarmoederlijk,bœy - tən - baːr - mu - dər - lək,2,1.832623581586417,bL - t@ - bar - mu - d@r - l@k
buitenbaan,bœy - tən - baːn,2,1.832623581586417,bL - t@ - ban
buiteling,bœy - tə - lɪŋ,2,1.832623581586417,bL - t@ - lIN
buitelen,bœy - tə - lən,2,1.832623581586417,bL - t@ - l@
buikwand,bœyk - ʋɑnt,2,1.832623581586417,bLk - wAnt
buikvlies,bœyk - vlis,2,1.832623581586417,bLk - flis
buikspek,bœyk - spɛk,2,1.832623581586417,bLk - spEk
buikband,bœyk - bɑnt,2,1.832623581586417,bLg - bAnt
buffettafel,bɵ - fɛ - taː - fɛl,2,1.832623581586417,b} - fE - ta - f@l
buffelen,bɵ - fə - lən,2,1.832623581586417,b} - f@ - l@
bruuskheid,bryskh - ɛ - ɪt,2,1.832623581586417,brysk - hKt
bruuskeren,bry - skɪː - rən,2,1.832623581586417,brys - ke - r@
brut,brɵt,2,1.832623581586417,br}t
bruinogig,brœy - noː - ɣəx,2,1.832623581586417,brLn - o - G@x
bruingeel,brœyŋ - eːl,2,1.832623581586417,brLN - Gel
bruiloftsgast,brœy - lɔft - sxɑst,2,1.832623581586417,brL - lOfts - xAst
bruikleen,brœy - kleːn,2,1.832623581586417,brLk - len
bruidssluier,brœyd - slœy - ər,2,1.832623581586417,brLt - slL - j@r
brugpijler,brɵx - pɛ - ɪ - lər,2,1.832623581586417,br}x - pK - l@r
broodmand,broːd - mɑnt,2,1.832623581586417,brod - mAnt
bromfietser,brɔm - fit - sər,2,1.832623581586417,brOm - fit - s@r
broedgebied,brud - ɣə - bit,2,1.832623581586417,brut - x@ - bit
broedermoord,bru - dər - mɔːrt,2,1.832623581586417,bru - d@r - mort
brodeloos,broː - də - loːs,2,1.832623581586417,bro - d@ - los
broddelwerk,brɔ - dɛl - ʋɛrk,2,1.832623581586417,brO - d@l - wErk
britsen,brɪt - sən,2,1.832623581586417,brIt - s@
brisantgranaat,bri - zɑnt - ɣraː - naːt,2,1.832623581586417,bri - sAnt - xra - nat
brio,bri - oː,2,1.832623581586417,bri - jo
brillantine,brɪ - lɑn - ti - nə,2,1.832623581586417,bri - jAn - ti - n@
brigantijn,bri - ɣɑn - tɛ - ɪn,2,1.832623581586417,bri - GAn - tKn
brievenrubriek,bri - vɛn - rɵ - brik,2,1.832623581586417,bri - v@ - ry - brik
breeuwen,breʊ - ən,2,1.832623581586417,bre - w@
breekbaarheid,breːk - baːrh - ɛ - ɪt,2,1.832623581586417,breg - bar - hKt
bravourestuk,braː - vʌʊ - rɛ - stɵk,2,1.832623581586417,bra - vur - st}k
bravissimo,braː - vɪ - si - moː,2,1.832623581586417,bra - vi - si - mo
brat,brɑt,2,1.832623581586417,brAt
braspartij,brɑ - spɑr - tɛ - ɪ,2,1.832623581586417,brAs - pAr - tK
brandverzekering,brɑnd - vər - zə - kɪː - rɪŋ,2,1.832623581586417,brAnt - f@r - ze - k@ - rIN
brandstofgebrek,brɑnd - stɔf - ɣɛ - brɛk,2,1.832623581586417,brAnt - stOf - x@ - brEk
brandpuntsafstand,brɑnd - pɵnt - sɑf - stɑnt,2,1.832623581586417,brAnt - p}nts - Af - stAnt
brandpreventie,brɑnd - prə - vɛnt - si,2,1.832623581586417,brAnt - pr@ - vEn - si
brandmuur,brɑnd - myr,2,1.832623581586417,brAnd - myr
brandmelder,brɑnd - mɛl - dər,2,1.832623581586417,brAnd - mEl - d@r
bramsteng,brɑm - stɛŋ,2,1.832623581586417,brAm - stEN
brahmanisme,brɑh - maː - nɪ - smə,2,1.832623581586417,bra - ma - nIs - m@
brachiaal,brɑx - i - aːl,2,1.832623581586417,brA - xi - jal
bracelet,braː - sə - lɛt,2,1.832623581586417,bra - s@ - lEt
braamstruik,braːm - strœyk,2,1.832623581586417,bram - strLk
braakmiddel,braːk - mɪ - dɛl,2,1.832623581586417,brak - mI - d@l
braadvet,braːd - vɛt,2,1.832623581586417,brat - fEt
braadslee,braːd - sleː,2,1.832623581586417,brat - sle
braadschotel,braːd - sxoː - tɛl,2,1.832623581586417,brat - sxo - t@l
bovenwinds,boː - vən - ʋɪnts,2,1.832623581586417,bo - v@ - wInts
bovenhands,boː - vənh - ɑnts,2,1.832623581586417,bo - v@ - hAnts
bouwverordening,bʌʊ - vɪː - rɔr - də - nɪŋ,2,1.832623581586417,bMw - v@r - Or - d@ - nIN
bouwrijp,bʌʊ - rɛ - ɪp,2,1.832623581586417,bMw - rKp
bouwnijverheid,bʌʊ - nɛ - ɪ - vərh - ɛ - ɪt,2,1.832623581586417,bMw - nK - v@r - hKt
bouwmaatschappij,bʌʊ - maːt - sxɑ - pɛ - ɪ,2,1.832623581586417,bMw - mat - sxA - pK
bouwkundige,bʌʊ - kɵn - də - ɣə,2,1.832623581586417,bMw - k}n - d@ - G@
bouwgrond,bʌʊ - ɣrɔnt,2,1.832623581586417,bMw - GrOnt
bouwcommissie,bʌʊ - kɔ - mɪ - si,2,1.832623581586417,bMw - kO - mI - si
bottelarij,bɔ - tə - laː - rɛ - ɪ,2,1.832623581586417,bO - t@ - la - rK
botervlootje,boː - tər - vloːtʲ - ə,2,1.832623581586417,bo - t@r - vlot - j@
boterolie,boː - tɪː - roː - li,2,1.832623581586417,bo - t@r - o - li
botermelk,boː - tər - mɛlk,2,1.832623581586417,bo - t@r - mElk
botergeel,boː - tər - ɣeːl,2,1.832623581586417,bo - t@r - Gel
boswachterij,bɔs - ʋɑx - tə - rɛ - ɪ,2,1.832623581586417,bOs - wAx - t@ - rK
bosseleren,bɔ - sə - lɪː - rən,2,1.832623581586417,bO - s@ - le - r@
bossanova,bɔ - saː - noː - vaː,2,1.832623581586417,bO - sa - no - va
bosmens,bɔ - sməns,2,1.832623581586417,bOs - mEns
bosgrond,bɔsx - rɔnt,2,1.832623581586417,bOs - xrOnt
borstvliesontsteking,bɔrst - vli - zɔnt - stə - kɪŋ,2,1.832623581586417,bOrst - flis - Ont - ste - kIN
borstvlies,bɔrst - vlis,2,1.832623581586417,bOrst - flis
borstslag,bɔrst - slɑx,2,1.832623581586417,bOrst - slAx
borsthoogte,bɔr - stoːx - tə,2,1.832623581586417,bOrst - hox - t@
borstbeeld,bɔrst - beːlt,2,1.832623581586417,bOrzd - belt
borrelhapje,bɔɾ - rɛlh - ɑp - jə,2,1.832623581586417,bO - r@l - hAp - j@
borrelglas,bɔɾ - rɛl - ɣlɑs,2,1.832623581586417,bO - r@l - GlAs
borgpen,bɔrx - pən,2,1.832623581586417,bOrx - pEn
bordeelhoudster,bɔr - deːlh - ʌʊt - stər,2,1.832623581586417,bOr - del - hMt - st@r
bootsmaat,boːt - smaːt,2,1.832623581586417,bots - mat
bootshaak,boːtsh - aːk,2,1.832623581586417,bots - hak
boorzuur,bɔːr - zyr,2,1.832623581586417,bor - zyr
boomsnoeier,boːm - snu - jər,2,1.832623581586417,bom - snu - j@r
boompieper,boːm - pi - pər,2,1.832623581586417,bom - pi - p@r
boomkwekerij,boːmk - ʋə - kə - rɛ - ɪ,2,1.832623581586417,bom - kwe - k@ - rK
booglicht,boː - ɣlɪxt,2,1.832623581586417,boG - lIxt
bonenkoffie,boː - nəŋ - kɔ - fi,2,1.832623581586417,bo - n@ - kO - fi
bondskanselier,bɔnd - skɑn - sə - lir,2,1.832623581586417,bOnts - kAn - s@ - lir
bondscoach,bɔnd - skoːtʃ,2,1.832623581586417,bOnts - kotS
bonbondoos,bɔn - bɔn - doːs,2,1.832623581586417,bOm - bOn - dos
bonboekje,bɔn - buk - jə,2,1.832623581586417,bOm - buk - j@
bomvrij,bɔm - vrɛ - ɪ,2,1.832623581586417,bOm - vrK
bombastisch,bɔm - bɑ - stis,2,1.832623581586417,bOm - bAs - tis
bombardon,bɔm - bɑr - dɔn,2,1.832623581586417,bOm - bAr - dOn
bombardeur,bɔm - bɑr - døːr,2,1.832623581586417,bOm - bAr - d|r
bolling,bɔ - lɪŋ,2,1.832623581586417,bO - lIN
bolkop,bɔl - kɔp,2,1.832623581586417,bOl - kOp
bolder,bɔl - dər,2,1.832623581586417,bOl - d@r
bokssport,bɔk - spɔrt,2,1.832623581586417,bOk - spOrt
boksmatch,bɔk - smɑtx,2,1.832623581586417,bOks - mEtS
bokje,bɔk - jə,2,1.832623581586417,bOk - j@
boeventuig,bu - vən - tœyx,2,1.832623581586417,bu - v@ - tLx
boevenbende,bu - vən - bən - də,2,1.832623581586417,bu - v@ - bEn - d@
boes,bus,2,1.832623581586417,bus
boerenvrouw,bu - rən - vrʌʊ,2,1.832623581586417,bu - r@ - vrMw
boerenvolk,bu - rən - vɔlk,2,1.832623581586417,bu - r@ - vOlk
boerenopstand,bu - rə - nɔp - stɑnt,2,1.832623581586417,bu - r@ - Op - stAnt
boerenmeisjes,bu - rən - mɛ - ɪs - jəs,2,1.832623581586417,bu - r@ - mKs - j@s
boerenkind,bu - rəŋ - kɪnt,2,1.832623581586417,bu - r@ - kInt
boerenerf,bu - rə - nɛrf,2,1.832623581586417,bu - r@ - Erf
boerenbruiloft,bu - rən - brœy - lɔft,2,1.832623581586417,bu - r@ - brL - lOft
boerenafkomst,bu - rə - nɑf - kɔmst,2,1.832623581586417,bu - r@ - Af - kOmst
boemelen,bu - mə - lən,2,1.832623581586417,bu - m@ - l@
boelijn,bu - lɛ - ɪn,2,1.832623581586417,bu - lKn
boekenrek,bu - kɛn - rɛk,2,1.832623581586417,bu - k@ - rEk
boekenmagazijn,bu - kɛn - maː - ɣaː - zɛ - ɪn,2,1.832623581586417,bu - k@ - mA - Ga - zKn
boekenbeurs,bu - kɛn - bøːrs,2,1.832623581586417,bu - k@ - b|rs
boekdeel,buk - deːl,2,1.832623581586417,bug - del
boekbinderij,buk - bɪn - də - rɛ - ɪ,2,1.832623581586417,bug - bIn - d@ - rK
boekbinder,buk - bɪn - dər,2,1.832623581586417,bug - bIn - d@r
boekbinden,buk - bɪn - dən,2,1.832623581586417,bug - bIn - d@
boeienkoning,bu - jəŋ - koː - nɪŋ,2,1.832623581586417,bu - j@ - ko - nIN
bodemgesteldheid,boː - dɛm - ɣɛ - stəldh - ɛ - ɪt,2,1.832623581586417,bo - d@m - G@ - stElt - hKt
bodembedekking,boː - dɛm - beː - dɛ - kɪŋ,2,1.832623581586417,bo - d@m - b@ - dE - kIN
bobberen,bɔ - bɪː - rən,2,1.832623581586417,bO - b@ - r@
blutsen,blɵt - sən,2,1.832623581586417,bl}t - s@
blufferij,blɵ - fə - rɛ - ɪ,2,1.832623581586417,bl} - f@ - rK
bloten,bloː - tən,2,1.832623581586417,blo - t@
blotebillengezicht,bloː - tə - bɪ - ləŋ - eː - zɪxt,2,1.832623581586417,blo - t@ - bI - l@ - G@ - zIxt
bloemenzee,blu - mən - zeː,2,1.832623581586417,blu - m@ - ze
bloemenhandelaar,blu - mɛnh - ɑn - dɛ - laːr,2,1.832623581586417,blu - m@ - hAn - d@ - lar
bloembak,blum - bɑk,2,1.832623581586417,blum - bAk
bloeitijd,bluj - tɛ - ɪt,2,1.832623581586417,bluj - tKt
bloeier,blu - jər,2,1.832623581586417,blu - j@r
bloedspiegel,blud - spi - ɣɛl,2,1.832623581586417,blut - spi - G@l
bloedschuld,blud - sxɵlt,2,1.832623581586417,blut - sx}lt
bloedplasma,blud - plɑ - smaː,2,1.832623581586417,blut - plAs - ma
bloederziekte,blu - dər - zik - tə,2,1.832623581586417,blu - d@r - zik - t@
bloedeloos,blu - də - loːs,2,1.832623581586417,blu - d@ - los
bloeddonor,blu - doː - nɔr,2,1.832623581586417,blu - do - nOr
bloedbeeld,blud - beːlt,2,1.832623581586417,blud - belt
bliksembezoek,blɪk - sɛm - bə - zuk,2,1.832623581586417,blIk - s@m - b@ - zuk
blauwachtig,blʌʊ - ɑx - təx,2,1.832623581586417,blMw - Ax - t@x
blak,blɑk,2,1.832623581586417,blAk
bladwijzer,blɑd - ʋɛ - ɪ - zər,2,1.832623581586417,blAd - wK - z@r
bladgroen,blɑd - ɣrun,2,1.832623581586417,blAt - xrun
bladeter,blaː - də - tər,2,1.832623581586417,blAd - e - t@r
blaaswerk,blaːs - ʋɛrk,2,1.832623581586417,blas - wErk
blaaskapel,blaː - skaː - pɛl,2,1.832623581586417,blas - kA - pEl
bitsig,bɪt - səx,2,1.832623581586417,bIt - s@x
bisamrat,bi - zɑm - rɑt,2,1.832623581586417,bi - sAm - rAt
binnenverlichting,bɪ - nən - vər - lɪx - tɪŋ,2,1.832623581586417,bI - n@ - v@r - lIx - tIN
binnenvelder,bɪ - nən - vɛl - dər,2,1.832623581586417,bI - n@ - vEl - d@r
binnenvaart,bɪ - nən - vaːrt,2,1.832623581586417,bI - n@ - vart
binnenpraten,bɪ - nən - praː - tən,2,1.832623581586417,bI - n@ - pra - t@
binnenhoek,bɪ - nənh - uk,2,1.832623581586417,bI - n@ - huk
binnenhaven,bɪ - nənh - aː - vən,2,1.832623581586417,bI - n@ - ha - v@
bindwerk,bɪnd - ʋɛrk,2,1.832623581586417,bInd - wErk
bindvlies,bɪnd - vlis,2,1.832623581586417,bInt - flis
bimbam,bɪm - bɑm,2,1.832623581586417,bIm - bAm
bilspier,bɪl - spir,2,1.832623581586417,bIl - spir
billekoek,bɪ - lə - kuk,2,1.832623581586417,bI - l@ - kuk
bilateraal,bi - laː - tɪː - raːl,2,1.832623581586417,bi - la - t@ - ral
bikkelen,bɪ - kə - lən,2,1.832623581586417,bI - k@ - l@
bijzitter,bɛ - ɪ - zɪ - tər,2,1.832623581586417,bK - zI - t@r
bijzetting,bɛ - ɪ - zɛ - tɪŋ,2,1.832623581586417,bK - zE - tIN
bijvrouw,bɛ - ɪ - vrʌʊ,2,1.832623581586417,bK - vrMw
bijvijlen,bɛ - ɪ - vɛ - ɪ - lən,2,1.832623581586417,bK - vK - l@
bijsteken,bɛ - ɪ - steː - kən,2,1.832623581586417,bK - ste - k@
bijslijpen,bɛ - ɪ - slɛ - ɪ - pən,2,1.832623581586417,bK - slK - p@
bijschrijven,bɛ - ɪsx - rɛ - ɪ - vən,2,1.832623581586417,bK - sxrK - v@
bijpassen,bɛ - ɪ - pɑ - sən,2,1.832623581586417,bK - pA - s@
bijnemen,bɛ - ɪ - neː - mən,2,1.832623581586417,bK - ne - m@
bijladen,bɛ - ɪ - laː - dən,2,1.832623581586417,bK - la - d@
bijgaand,bɛ - ɪ - ɣaːnt,2,1.832623581586417,bK - Gant
bijeenblijven,bɛ - ɪ - eːn - blɛ - ɪ - vən,2,1.832623581586417,bK - em - blK - v@
bijdehands,bɛ - ɪ - deːh - ɑnts,2,1.832623581586417,bK - d@ - hAnts
bijbouwen,bɛ - ɪ - bʌʊ - ən,2,1.832623581586417,bK - bM - w@
bietje,bitʲ - ə,2,1.832623581586417,bit - j@
bietensalade,bi - tən - saː - laː - də,2,1.832623581586417,bi - t@ - sa - la - d@
bierton,bir - tɔn,2,1.832623581586417,bir - tOn
bierpul,bir - pɵl,2,1.832623581586417,bir - p}l
bierkelder,bir - kɛl - dər,2,1.832623581586417,bir - kEl - d@r
bierbrouwerij,bir - brʌʊ - ə - rɛ - ɪ,2,1.832623581586417,bir - brM - w@ - rK
biedermeier,bi - dər - mɛ - ɪ - ər,2,1.832623581586417,bi - d@r - mK - j@r
bidder,bɪ - dər,2,1.832623581586417,bI - d@r
bibliografie,bɪ - bli - ɔ - ɣraː - fi,2,1.832623581586417,bi - bli - jo - Gra - fi
bezweten,bəz - ʋeː - tən,2,1.832623581586417,b@ - zwe - t@
bezweringsformule,bəz - ʋɪː - rɪŋ - sfɔr - my - lə,2,1.832623581586417,b@ - zwe - rINs - fOr - my - l@
bezwaarschrift,bəz - ʋaːrsx - rɪft,2,1.832623581586417,b@ - zwar - sxrIft
bezuiniging,bə - zœy - ni - ɣɪŋ,2,1.832623581586417,b@ - zL - n@ - GIN
bezorgster,bə - zɔrx - stər,2,1.832623581586417,b@ - zOrx - st@r
bezinkingssnelheid,bə - zɪŋ - kɪŋ - snɛlh - ɛ - ɪt,2,1.832623581586417,b@ - zIN - kIN - snEl - hKt
bewoonbaarheid,bə - ʋoːn - baːrh - ɛ - ɪt,2,1.832623581586417,b@ - wom - bar - hKt
bewijsbaar,bə - ʋɛ - ɪs - baːr,2,1.832623581586417,b@ - wKz - bar
bewerker,bə - ʋɛr - kər,2,1.832623581586417,b@ - wEr - k@r
bewegwijzering,bə - ʋɛɣ - ʋɛ - ɪ - zɪː - rɪŋ,2,1.832623581586417,b@ - wEG - wK - z@ - rIN
bewegingsleer,bə - ʋeː - ɣɪŋ - slɪr,2,1.832623581586417,b@ - we - GINs - ler
beweeglijkheid,bə - ʋeː - ɣləkh - ɛ - ɪt,2,1.832623581586417,b@ - weG - l@k - hKt
beweegbaar,bə - ʋeːɣ - baːr,2,1.832623581586417,b@ - weG - bar
bewateren,bə - ʋaː - tə - rən,2,1.832623581586417,b@ - wa - t@ - r@
bewakingsapparatuur,bə - ʋaː - kɪŋ - sɑ - paː - raː - tyr,2,1.832623581586417,b@ - wa - kINs - A - pa - ra - tyr
bevolkingsonderzoek,bə - vɔl - kɪŋ - sɔn - dər - zuk,2,1.832623581586417,b@ - vOl - kINs - On - d@r - zuk
bevolkingsklasse,bə - vɔl - kɪŋ - sklɑ - sə,2,1.832623581586417,b@ - vOl - kINs - klA - s@
bevolkingsgroep,bə - vɔl - kɪŋsx - rup,2,1.832623581586417,b@ - vOl - kINs - xrup
bevochtiging,bə - vɔx - ti - ɣɪŋ,2,1.832623581586417,b@ - vOx - t@ - GIN
bevliegen,bə - vli - ɣən,2,1.832623581586417,b@ - vli - G@
beverjacht,beː - vər - jɑxt,2,1.832623581586417,be - v@r - jAxt
bevelhebbend,bə - vɛlh - ɛ - bənt,2,1.832623581586417,b@ - vEl - hE - b@nt
